0.0844 0.160835 8.80375e-11 1.84103e-43 1.17279e-88 1.69063e-141
0.0848 0.161372 9.57213e-11 2.40351e-43 1.86131e-88 3.29346e-141
0.0852 0.161955 1.04024e-10 3.13382e-43 2.94734e-88 6.39417e-141
0.0856 0.162583 1.12992e-10 4.08086e-43 4.65656e-88 1.23725e-140
0.086 0.163257 1.22674e-10 5.30743e-43 7.34065e-88 2.38611e-140
0.0864 0.163976 1.3312e-10 6.89409e-43 1.15464e-87 4.58665e-140
0.0868 0.16474 1.44387e-10 8.94405e-43 1.81221e-87 8.78795e-140
0.0872 0.165548 1.56533e-10 1.15894e-42 2.83814e-87 1.67835e-139
0.0876 0.166401 1.6962e-10 1.4999e-42 4.43535e-87 3.19515e-139
0.088 0.167296 1.83714e-10 1.93885e-42 6.91675e-87 6.0636e-139
0.0884 0.168234 1.98886e-10 2.50329e-42 1.07637e-86 1.14713e-138
0.0888 0.169214 2.15212e-10 3.22825e-42 1.67156e-86 2.16348e-138
0.0892 0.170234 2.32769e-10 4.15832e-42 2.5905e-86 4.06785e-138
0.0896 0.171293 2.51644e-10 5.35016e-42 4.00644e-86 7.62533e-138
0.09 0.17239 2.71925e-10 6.87573e-42 6.18381e-86 1.42511e-137
0.0904 0.173524 2.93707e-10 8.8263e-42 9.52539e-86 2.65552e-137
0.0908 0.174694 3.17091e-10 1.13175e-41 1.46436e-85 4.93367e-137
0.0912 0.175897 3.42184e-10 1.44957e-41 2.24676e-85 9.13956e-137
0.0916 0.177132 3.69098e-10 1.8546e-41 3.44048e-85 1.68821e-136
0.092 0.178397 3.97953e-10 2.3702e-41 5.25827e-85 3.10947e-136
0.0924 0.179691 4.28875e-10 3.02586e-41 8.02113e-85 5.71105e-136
0.0928 0.181012 4.61998e-10 3.85875e-41 1.22125e-84 1.04599e-135
0.0932 0.182357 4.97463e-10 4.91567e-41 1.8559e-84 1.91043e-135
0.0936 0.183726 5.3542e-10 6.25548e-41 2.81512e-84 3.47968e-135
0.094 0.185115 5.76025e-10 7.95213e-41 4.26223e-84 6.32068e-135
0.0944 0.186523 6.19446e-10 1.00985e-40 6.44143e-84 1.14502e-134
0.0948 0.187948 6.65857e-10 1.2811e-40 9.71715e-84 2.06872e-134
0.0952 0.189387 7.15445e-10 1.62356e-40 1.46324e-83 3.72766e-134
0.0956 0.190838 7.68403e-10 2.05548e-40 2.19945e-83 6.6993e-134
0.096 0.1923 8.24938e-10 2.5997e-40 3.30026e-83 1.20086e-133
0.0964 0.193769 8.85266e-10 3.28474e-40 4.94333e-83 2.147e-133
0.0968 0.195245 9.49615e-10 4.14622e-40 7.39158e-83 3.82879e-133
0.0972 0.196724 1.01822e-09 5.22853e-40 1.10333e-82 6.81068e-133
0.0976 0.198204 1.09135e-09 6.58698e-40 1.64412e-82 1.20845e-132
0.098 0.199684 1.16925e-09 8.2904e-40 2.44583e-82 2.13886e-132
0.0984 0.201161 1.25221e-09 1.04244e-39 3.63235e-82 3.7763e-132
0.0988 0.202632 1.34052e-09 1.30953e-39 5.38551e-82 6.651e-132
0.0992 0.204097 1.43448e-09 1.64352e-39 7.97166e-82 1.16857e-131
0.0996 0.205552 1.53443e-09 2.06078e-39 1.17804e-81 2.04822e-131
0.1 0.206996 1.64069e-09 2.58159e-39 1.73806e-81 3.58149e-131
0.1004 0.208427 1.75363e-09 3.23106e-39 2.56018e-81 6.24776e-131
0.1008 0.209843 1.87362e-09 4.04026e-39 3.76516e-81 1.08734e-130
0.1012 0.211241 2.00104e-09 5.04758e-39 5.5285e-81 1.888e-130
0.1016 0.212621 2.13631e-09 6.30043e-39 8.10493e-81 3.27066e-130
0.102 0.213981 2.27985e-09 7.85728e-39 1.18635e-80 5.65297e-130
0.1024 0.215318 2.4321e-09 9.79025e-39 1.73383e-80 9.74842e-130
0.1028 0.216632 2.59355e-09 1.21881e-38 2.53008e-80 1.67732e-129
0.1032 0.217921 2.76468e-09 1.51602e-38 3.68638e-80 2.8796e-129
0.1036 0.219183 2.94599e-09 1.88408e-38 5.36304e-80 4.93273e-129
0.104 0.220417 3.13803e-09 2.33951e-38 7.79062e-80 8.43124e-129
0.1044 0.221623 3.34134e-09 2.90258e-38 1.13002e-79 1.43798e-128
0.1048 0.222798 3.55653e-09 3.59816e-38 1.63668e-79 2.44724e-128
0.1052 0.223943 3.78418e-09 4.45672e-38 2.36703e-79 4.15598e-128
0.1056 0.225055 4.02494e-09 5.51559e-38 3.41832e-79 7.04285e-128
0.106 0.226135 4.27947e-09 6.82045e-38 4.92945e-79 1.191e-127
0.1064 0.227181 4.54846e-09 8.42717e-38 7.09844e-79 2.00987e-127
0.1068 0.228193 4.83262e-09 1.0404e-37 1.02073e-78 3.38473e-127
0.1072 0.229171 5.1327e-09 1.28343e-37 1.46572e-78 5.68841e-127
0.1076 0.230114 5.44949e-09 1.58197e-37 2.10176e-78 9.54052e-127
0.108 0.231022 5.78378e-09 1.94842e-37 3.00963e-78 1.59689e-126
0.1084 0.231895 6.13642e-09 2.39788e-37 4.30375e-78 2.66753e-126
0.1088 0.232732 6.50829e-09 2.94873e-37 6.14594e-78 4.44711e-126
0.1092 0.233535 6.9003e-09 3.62333e-37 8.7648e-78 7.3993e-126
0.1096 0.234302 7.31338e-09 4.44886e-37 1.24828e-77 1.22872e-125
0.11 0.235035 7.74853e-09 5.45834e-37 1.77542e-77 2.03643e-125
0.1104 0.235734 8.20676e-09 6.69182e-37 2.52184e-77 3.36861e-125
0.1108 0.2364 8.68912e-09 8.19791e-37 3.57736e-77 5.5616e-125
0.1112 0.237032 9.19672e-09 1.00355e-36 5.06806e-77 9.16484e-125
0.1116 0.237632 9.73068e-09 1.2276e-36 7.17065e-77 1.50741e-124
0.112 0.2382 1.02922e-08 1.50056e-36 1.01325e-76 2.47472e-124
0.1124 0.238738 1.08825e-08 1.83289e-36 1.42995e-76 4.05522e-124
0.1128 0.239246 1.15027e-08 2.2372e-36 2.01547e-76 6.63289e-124
0.1132 0.239726 1.21544e-08 2.72875e-36 2.83716e-76 1.08292e-123
0.1136 0.240178 1.28387e-08 3.32592e-36 3.98888e-76 1.76483e-123
0.114 0.240605 1.3557e-08 4.05093e-36 5.60117e-76 2.87096e-123
0.1144 0.241006 1.4311e-08 4.93051e-36 7.85549e-76 4.66203e-123
0.1148 0.241385 1.51019e-08 5.99689e-36 1.10036e-75 7.55705e-123
0.1152 0.241741 1.59313e-08 7.28887e-36 1.53948e-75 1.22282e-122
0.1156 0.242077 1.6801e-08 8.85311e-36 2.15123e-75 1.97522e-122
0.116 0.242394 1.77124e-08 1.07457e-35 3.00249e-75 3.18504e-122
0.1164 0.242694 1.86673e-08 1.30341e-35 4.18563e-75 5.12702e-122
0.1168 0.242979 1.96674e-08 1.57991e-35 5.82812e-75 8.23894e-122
0.1172 0.24325 2.07145e-08 1.91379e-35 8.10563e-75 1.32172e-121
0.1176 0.243508 2.18106e-08 2.3167e-35 1.12601e-74 2.11679e-121
0.118 0.243757 2.29574e-08 2.80257e-35 1.5624e-74 3.38444e-121
0.1184 0.243996 2.4157e-08 3.38812e-35 2.16545e-74 5.40224e-121
0.1188 0.244229 2.54113e-08 4.09335e-35 2.99784e-74 8.60883e-121
0.1192 0.244458 2.67226e-08 4.94218e-35 4.14551e-74 1.36963e-120
0.1196 0.244683 2.80928e-08 5.96319e-35 5.7261e-74 2.17547e-120
0.12 0.244907 2.95242e-08 7.19055e-35 7.90053e-74 3.44988e-120
0.1204 0.245131 3.10191e-08 8.66503e-35 1.08886e-73 5.46205e-120
0.1208 0.245358 3.25798e-08 1.04353e-34 1.49903e-73 8.63408e-120
0.1212 0.245589 3.42086e-08 1.25594e-34 2.06146e-73 1.36267e-119
0.1216 0.245826 3.5908e-08 1.51064e-34 2.83183e-73 2.14723e-119
0.122 0.246071 3.76806e-08 1.81587e-34 3.88589e-73 3.37825e-119
0.1224 0.246325 3.95288e-08 2.18144e-34 5.32659e-73 5.30678e-119
0.1228 0.24659 4.14553e-08 2.61901e-34 7.29368e-73 8.3234e-119
0.1232 0.246867 4.34627e-08 3.14244e-34 9.97665e-73 1.30349e-118
0.1236 0.247159 4.5554e-08 3.76821e-34 1.36322e-72 2.03823e-118
0.124 0.247467 4.77318e-08 4.5159e-34 1.86078e-72 3.18233e-118
0.1244 0.247791 4.9999e-08 5.40873e-34 2.53732e-72 4.96118e-118
0.1248 0.248134 5.23587e-08 6.47425e-34 3.45627e-72 7.72287e-118
0.1252 0.248498 5.48137e-08 7.74512e-34 4.70323e-72 1.20041e-117
0.1256 0.248882 5.73673e-08 9.26007e-34 6.39357e-72 1.86314e-117
0.126 0.249288 6.00225e-08 1.10649e-33 8.68265e-72 2.88752e-117
0.1264 0.249718 6.27825e-08 1.32139e-33 1.17795e-71 4.46864e-117
0.1268 0.250172 6.56507e-08 1.57713e-33 1.59649e-71 6.90559e-117
0.1272 0.250651 6.86303e-08 1.88128e-33 2.16161e-71 1.06563e-116
0.1276 0.251157 7.17247e-08 2.24283e-33 2.92389e-71 1.64207e-116
0.128 0.251689 7.49375e-08 2.67235e-33 3.95112e-71 2.52678e-116
0.1284 0.252249 7.82721e-08 3.18235e-33 5.33406e-71 3.88268e-116
0.1288 0.252838 8.1732e-08 3.78758e-33 7.19409e-71 5.95788e-116
0.1292 0.253454 8.53211e-08 4.50542e-33 9.69345e-71 9.12956e-116
0.1296 0.2541 8.90429e-08 5.35637e-33 1.30487e-70 1.39705e-115
0.13 0.254774 9.29012e-08 6.36456e-33 1.75486e-70 2.13491e-115
0.1304 0.255478 9.68998e-08 7.55841e-33 2.35783e-70 3.25804e-115
0.1308 0.256212 1.01043e-07 8.97136e-33 3.16501e-70 4.96533e-115
0.1312 0.256975 1.05334e-07 1.06427e-32 4.24457e-70 7.55714e-115
0.1316 0.257767 1.09777e-07 1.26188e-32 5.68711e-70 1.14865e-114
0.132 0.258588 1.14376e-07 1.49537e-32 7.61291e-70 1.74359e-114
0.1324 0.259438 1.19136e-07 1.77114e-32 1.01815e-69 2.64319e-114
0.1328 0.260316 1.2406e-07 2.09667e-32 1.36045e-69 4.0017e-114
0.1332 0.261222 1.29153e-07 2.48073e-32 1.81619e-69 6.05058e-114
0.1336 0.262154 1.34419e-07 2.93363e-32 2.42243e-69 9.13668e-114
0.134 0.263114 1.39861e-07 3.46742e-32 3.22815e-69 1.37792e-113
0.1344 0.264098 1.45485e-07 4.09624e-32 4.29806e-69 2.07541e-113
0.1348 0.265108 1.51296e-07 4.83663e-32 5.71754e-69 3.122e-113
0.1352 0.266141 1.57296e-07 5.70795e-32 7.59917e-69 4.69046e-113
0.1356 0.267197 1.63491e-07 6.73285e-32 1.00913e-68 7.03809e-113
0.136 0.268275 1.69885e-07 7.93779e-32 1.33891e-68 1.05476e-112
0.1364 0.269372 1.76483e-07 9.35372e-32 1.77494e-68 1.57876e-112
0.1368 0.270489 1.83289e-07 1.10168e-31 2.35096e-68 2.36017e-112
0.1372 0.271624 1.90308e-07 1.29691e-31 3.11127e-68 3.52404e-112
0.1376 0.272774 1.97544e-07 1.52599e-31 4.11401e-68 5.25545e-112
0.138 0.27394 2.05002e-07 1.79466e-31 5.43536e-68 7.82809e-112
0.1384 0.275119 2.12686e-07 2.10961e-31 7.17512e-68 1.16461e-111
0.1388 0.276309 2.20602e-07 2.47864e-31 9.46391e-68 1.73056e-111
0.1392 0.27751 2.28754e-07 2.91082e-31 1.24725e-67 2.56849e-111
0.1396 0.278719 2.37145e-07 3.41673e-31 1.64241e-67 3.80765e-111
0.14 0.279934 2.45782e-07 4.00866e-31 2.16101e-67 5.63804e-111
0.1404 0.281155 2.54669e-07 4.70092e-31 2.84106e-67 8.3386e-111
0.1408 0.282379 2.6381e-07 5.51014e-31 3.7321e-67 1.23184e-110
0.1412 0.283604 2.7321e-07 6.45565e-31 4.89869e-67 1.81768e-110
0.1416 0.284829 2.82873e-07 7.55988e-31 6.42481e-67 2.67906e-110
0.142 0.286052 2.92804e-07 8.84891e-31 8.41972e-67 3.94414e-110
