0.602 1.01261 0.769231 0 0 0 0 0 0 0 0 0 0
0.604 1.01803 0.775079 0 0 0 0 0 0 0 0 0 0
0.606 1.02342 0.781094 0 0 0 0 0 0 0 0 0 0
0.608 1.02876 0.787205 0 0 0 0 0 0 0 0 0 0
0.61 1.03405 0.793334 0 0 0 0 0 0 0 0 0 0
0.612 1.0393 0.799404 0 0 0 0 0 0 0 0 0 0
0.614 1.04451 0.805344 0 0 0 0 0 0 0 0 0 0
0.616 1.04969 0.811092 0 0 0 0 0 0 0 0 0 0
0.618 1.05482 0.816605 0 0 0 0 0 0 0 0 0 0
0.62 1.05993 0.821854 0 0 0 0 0 0 0 0 0 0
0.622 1.06501 0.826833 0 0 0 0 0 0 0 0 0 0
0.624 1.07007 0.831558 0 0 0 0 0 0 0 0 0 0
0.626 1.07512 0.836062 0 0 0 0 0 0 0 0 0 0
0.628 1.08016 0.840399 0 0 0 0 0 0 0 0 0 0
0.63 1.08519 0.844639 0 0 0 0 0 0 0 0 0 0
0.632 1.09023 0.848858 0 0 0 0 0 0 0 0 0 0
0.634 1.09526 0.853143 0 0 0 0 0 0 0 0 0 0
0.636 1.10029 0.857573 0 0 0 0 0 0 0 0 0 0
0.638 1.10531 0.862222 0 0 0 0 0 0 0 0 0 0
0.64 1.11033 0.867144 0 0 0 0 0 0 0 0 0 0
0.642 1.11533 0.872373 0 0 0 0 0 0 0 0 0 0
0.644 1.12032 0.877914 0 0 0 0 0 0 0 0 0 0
0.646 1.12527 0.883739 0 0 0 0 0 0 0 0 0 0
0.648 1.1302 0.889793 0 0 0 0 0 0 0 0 0 0
0.65 1.13509 0.895989 0 0 0 0 0 0 0 0 0 0
0.652 1.13993 0.902222 0 0 0 0 0 0 0 0 0 0
0.654 1.14474 0.908373 0 0 0 0 0 0 0 0 0 0
0.656 1.14949 0.914323 0.000607775 0 0 0 0 0 0 0 0 0
0.658 1.1542 0.919963 0.00145631 0 0 0 0 0 0 0 0 0
0.66 1.15887 0.925209 0.00248792 0 0 0 0 0 0 0 0 0
0.662 1.16349 0.930011 0.00362732 0 0 0 0 0 0 0 0 0
0.664 1.16808 0.934356 0.00479385 0 0 0 0 0 0 0 0 0
0.666 1.17264 0.938277 0.00591391 0 0 0 0 0 0 0 0 0
0.668 1.17718 0.941847 0.00693162 0 0 0 0 0 0 0 0 0
0.67 1.1817 0.945171 0.00839096 0 0 0 0 0 0 0 0 0
0.672 1.18621 0.948378 0.00993791 0 0 0 0 0 0 0 0 0
0.674 1.1907 0.951607 0.0115618 0 0 0 0 0 0 0 0 0
0.676 1.1952 0.95499 0.0132579 0 0 0 0 0 0 0 0 0
0.678 1.19969 0.958642 0.0150263 0 0 0 0 0 0 0 0 0
0.68 1.20417 0.962644 0.0168698 0 0 0 0 0 0 0 0 0
0.682 1.20865 0.96704 0.0187925 0 0 0 0 0 0 0 0 0
0.684 1.21313 0.971832 0.0207989 0 0 0 0 0 0 0 0 0
0.686 1.21759 0.976981 0.0229121 0 0 0 0 0 0 0 0 0
0.688 1.22204 0.982416 0.0251601 0 0 0 0 0 0 0 0 0
0.69 1.22646 0.98804 0.0275739 0 0 0 0 0 0 0 0 0
0.692 1.23086 0.993742 0.030184 0 0 0 0 0 0 0 0 0
0.694 1.23523 0.999414 0.0330176 0 0 0 0 0 0 0 0 0
0.696 1.23957 1.00496 0.0360948 0 0 0 0 0 0 0 0 0
0.698 1.24388 1.01029 0.0394257 0 0 0 0 0 0 0 0 0
0.7 1.24816 1.01536 0.0430085 0 0 0 0 0 0 0 0 0
0.702 1.25241 1.02014 0.0468289 0 0 0 0 0 0 0 0 0
0.704 1.25663 1.02464 0.0508609 0 0 0 0 0 0 0 0 0
0.706 1.26084 1.02887 0.0550695 0 0 0 0 0 0 0 0 0
0.708 1.26505 1.03289 0.0594139 0 0 0 0 0 0 0 0 0
0.71 1.26925 1.03676 0.0638515 0 0 0 0 0 0 0 0 0
0.712 1.27347 1.04054 0.0683423 0 0 0 0 0 0 0 0 0
0.714 1.27771 1.04431 0.0728522 0 0 0 0 0 0 0 0 0
0.716 1.28198 1.04813 0.0773559 0 0 0 0 0 0 0 0 0
0.718 1.2863 1.05207 0.0818378 0 0 0 0 0 0 0 0 0
0.72 1.29067 1.05617 0.086292 0 0 0 0 0 0 0 0 0
0.722 1.29509 1.06048 0.0907213 0 0 0 0 0 0 0 0 0
0.724 1.29957 1.06501 0.0951343 0 0 0 0 0 0 0 0 0
0.726 1.30411 1.06978 0.0995435 0 0 0 0 0 0 0 0 0
0.728 1.30871 1.07475 0.103962 0 0 0 0 0 0 0 0 0
0.73 1.31335 1.07989 0.108403 0 0 0 0 0 0 0 0 0
0.732 1.31803 1.08514 0.112877 0 0 0 0 0 0 0 0 0
0.734 1.32273 1.0904 0.117392 0 0 0 0 0 0 0 0 0
0.736 1.32745 1.0956 0.121955 0 0 0 0 0 0 0 0 0
0.738 1.33216 1.10063 0.126573 0 0 0 0 0 0 0 0 0
0.74 1.33685 1.10541 0.131251 0 0 0 0 0 0 0 0 0
0.742 1.34149 1.10986 0.136001 0 0 0 0 0 0 0 0 0
0.744 1.34608 1.11395 0.140832 0 0 0 0 0 0 0 0 0
0.746 1.35059 1.11768 0.145758 0 0 0 0 0 0 0 0 0
0.748 1.35501 1.12108 0.150791 0 0 0 0 0 0 0 0 0
0.75 1.35933 1.12424 0.155943 0 0 0 0 0 0 0 0 0
0.752 1.36354 1.12727 0.16122 0 0 0 0 0 0 0 0 0
0.754 1.36763 1.13031 0.166627 0 0 0 0 0 0 0 0 0
0.756 1.37161 1.1335 0.172158 0 0 0 0 0 0 0 0 0
0.758 1.37549 1.13697 0.177803 0 0 0 0 0 0 0 0 0
0.76 1.37926 1.14083 0.183547 0 0 0 0 0 0 0 0 0
0.762 1.38296 1.14513 0.18937 0 0 0 0 0 0 0 0 0
0.764 1.38659 1.14988 0.195255 0 0 0 0 0 0 0 0 0
0.766 1.39019 1.15503 0.201184 0 0 0 0 0 0 0 0 0
0.768 1.39377 1.16047 0.207148 0 0 0 0 0 0 0 0 0
0.77 1.39737 1.16607 0.213141 0 0 0 0 0 0 0 0 0
0.772 1.40101 1.17167 0.219169 0 0 0 0 0 0 0 0 0
0.774 1.40472 1.1771 0.22524 0 0 0 0 0 0 0 0 0
0.776 1.40852 1.18223 0.231369 0 0 0 0 0 0 0 0 0
0.778 1.41244 1.18694 0.23757 0 0 0 0 0 0 0 0 0
0.78 1.41647 1.19118 0.243856 0 0 0 0 0 0 0 0 0
0.782 1.42064 1.19495 0.250232 0 0 0 0 0 0 0 0 0
0.784 1.42494 1.19829 0.256698 0 0 0 0 0 0 0 0 0
0.786 1.42935 1.2013 0.263241 0 0 0 0 0 0 0 0 0
0.788 1.43387 1.2041 0.269842 0 0 0 0 0 0 0 0 0
0.79 1.43847 1.20683 0.276472 0 0 0 0 0 0 0 0 0
